"status","article","brand","name","agentGuid","stock","imageUrl","imageSource","score","reason"
"skipped","0-20-460","GRANITE","Свердло для бетону SDS-PLUS S4 20* 460 мм GRANITE 0-20-460","A1729E04-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"found","0-16-460","GRANITE","Свердло для бетону SDS-PLUS S4 16* 460 мм GRANITE 0-16-460","A1729DEC-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/QSXhbul8id/1555501111_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-16x460-mm-0-16-460.html","98","tdp"
"found","0-16-600","GRANITE","Свердло для бетону SDS-PLUS S4 16* 600 мм GRANITE 0-16-600","A1729DEE-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/AdxeOQySBk/1555501225_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-16x600-mm-0-16-600.html","98","tdp"
"found","0-20-800","GRANITE","Свердло для бетону SDS-PLUS S4 20* 800 мм GRANITE 0-20-800","A1729E08-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog//1555579181_e2a03.jpg","https://tdp.com.ua/product/sverlo-dlja-betona-granite-sds-plus-s4-20x800-mm-0-20-800.html","98","tdp"
"found","0-22-460","GRANITE","Свердло для бетону SDS-PLUS S4 22* 460 мм GRANITE 0-22-460","A1729E0C-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/LNCBVAO1ZJ/1555665176_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-22x460-mm-0-22-460.html","98","tdp"
"found","0-24-460","GRANITE","Свердло для бетону SDS-PLUS S4 24* 460 мм GRANITE 0-24-460","A1729E14-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/2qK0hD0p2O/1555666484_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-24x460-mm-0-24-460.html","98","tdp"
"found","0-24-600","GRANITE","Свердло для бетону SDS-PLUS S4 24* 600 мм GRANITE 0-24-600","A1729E16-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/LHfdmrIByU/1555666635_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-24x600-mm-0-24-600.html","98","tdp"
"skipped","2-12-012","GRANITE","Свердло для дерева перове 12 мм 6-гранний хвостовик 1/4"" GRANITE 2-12-012","A172A0D0-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"skipped","2-12-016","GRANITE","Свердло для дерева перове 16 мм 6-гранний хвостовик 1/4"" GRANITE 2-12-016","A172A0D4-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"skipped","2-12-020","GRANITE","Свердло для дерева перове 20 мм 6-гранний хвостовик 1/4"" GRANITE 2-12-020","A172A0D6-9EEA-11EB-AE88-BC5FF4F4F2AA","6","","","","already_has_photo"
"skipped","2-12-030","GRANITE","Свердло для дерева перове 30 мм 6-гранний хвостовик 1/4"" GRANITE 2-12-030","A172A0DC-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"skipped","2-12-035","GRANITE","Свердло для дерева перове 35 мм 6-гранний хвостовик 1/4"" GRANITE 2-12-035","A172A0E0-9EEA-11EB-AE88-BC5FF4F4F2AA","4","","","","already_has_photo"
"skipped","2-12-032","GRANITE","Свердло для дерева пухове 32 мм 6-гранний хвостовик 1/4"" GRANITE 2-12-032","A172A0DE-9EEA-11EB-AE88-BC5FF4F4F2AA","3","","","","already_has_photo"
"found","0-25-600","GRANITE","Свердло для бетону SDS-PLUS S4 25* 600 мм GRANITE 0-25-600","61F6044B-2BFA-11EC-9962-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/YnLdDsZIRN/1555672864_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-25x600-mm-0-25-600.html","98","tdp"
"found","0-26-460","GRANITE","Свердло для бетону SDS-PLUS S4 26* 460 мм GRANITE 0-26-460","A1729E1E-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/9WPlthGolk/1555673163_e2a03.jpg","https://tdp.com.ua/product/bur-po-betonu-granite-sds-plus-s4-26x460-mm-0-26-460.html","98","tdp"
"found","2-32-040","MASTER TOOL","Свердло для меблевого конфірмату 4,0 мм MASTER TOOL 2-32-040","A172A0EC-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://cdn.27.ua/sc--media--prod/default/56/5a/68/565a68fc-1d31-42ec-8fd7-0fd0a133eb4e.jpg","https://epicentrk.ua/shop/mplc-sverdlo-dla-meblevogo-konfirmatu-granite-4-0-mm-2-32-040-1ef349b4-c2fb-6ee6-a72a-df370d91b477.html","97","epicentr"
"found","2-32-045","MASTER TOOL","Свердло для меблевого конфірмату 4,5 мм MASTER TOOL 2-32-045","A172A0F0-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://tdp.com.ua/images/catalog/3JT5UJEHYq_2-32-045/1543310783_aa991.jpg","https://tdp.com.ua/product/sverlo-dlja-mebelnogo-konfirmata-master-tool-45-mm-2-32-045.html","98","tdp"
"skipped","6-00-010","GRANITE","Свердло для металу HSS 1,0 мм біле, DIN338 GRANITE 6-00-010","A1729F5E-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-015","GRANITE","Свердло для металу HSS 1,5 мм біле, DIN338 GRANITE 6-00-015","A1729F60-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-025","GRANITE","Свердло для металу HSS 2,5 мм біле, DIN338 GRANITE 6-00-025","A1729F64-9EEA-11EB-AE88-BC5FF4F4F2AA","10","","","","already_has_photo"
"skipped","6-00-030","GRANITE","Свердло для металу HSS 3,0 мм біле, DIN338 GRANITE 6-00-030","A1729F66-9EEA-11EB-AE88-BC5FF4F4F2AA","60","","","","already_has_photo"
"skipped","6-00-032","GRANITE","Свердло для металу HSS 3,2 мм біле, DIN338 GRANITE 6-00-032","A1729F68-9EEA-11EB-AE88-BC5FF4F4F2AA","30","","","","already_has_photo"
"skipped","6-00-038","GRANITE","Свердло для металу HSS 3,8 мм біле, DIN338 GRANITE 6-00-038","A1729F6E-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-040","GRANITE","Свердло для металу HSS 4,0 мм біле, DIN338 GRANITE 6-00-040","A1729F70-9EEA-11EB-AE88-BC5FF4F4F2AA","10","","","","already_has_photo"
"skipped","6-00-042","GRANITE","Свердло для металу HSS 4,2 мм біле, DIN338 GRANITE 6-00-042","A1729F72-9EEA-11EB-AE88-BC5FF4F4F2AA","40","","","","already_has_photo"
"skipped","6-00-045","GRANITE","Свердло для металу HSS 4,5 мм біле, DIN338 GRANITE 6-00-045","A1729F74-9EEA-11EB-AE88-BC5FF4F4F2AA","30","","","","already_has_photo"
"skipped","6-00-048","GRANITE","Свердло для металу HSS 4,8 мм біле, DIN338 GRANITE 6-00-048","A1729F76-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-052","GRANITE","Свердло для металу HSS 5,2 мм біле, DIN338 GRANITE 6-00-052","A1729F7A-9EEA-11EB-AE88-BC5FF4F4F2AA","30","","","","already_has_photo"
"skipped","6-00-060","GRANITE","Свердло для металу HSS 6,0 мм біле, DIN338 GRANITE 6-00-060","A1729F7E-9EEA-11EB-AE88-BC5FF4F4F2AA","50","","","","already_has_photo"
"skipped","6-00-065","GRANITE","Свердло для металу HSS 6,5 мм біле, DIN338 GRANITE 6-00-065","A1729F82-9EEA-11EB-AE88-BC5FF4F4F2AA","50","","","","already_has_photo"
"skipped","6-00-070","GRANITE","Свердло для металу HSS 7,0 мм біле, DIN338 GRANITE 6-00-070","A1729F84-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-075","GRANITE","Свердло для металу HSS 7,5 мм біле, DIN338 GRANITE 6-00-075","A1729F86-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-085","GRANITE","Свердло для металу HSS 8,5 мм біле, DIN338 GRANITE 6-00-085","A1729F8C-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-00-095","GRANITE","Свердло для металу HSS 9,5 мм біле, DIN338 GRANITE 6-00-095","A1729F90-9EEA-11EB-AE88-BC5FF4F4F2AA","10","","","","already_has_photo"
"skipped","6-01-020","GRANITE","Свердло для металу HSS 2,0 мм подовжене біле, DIN340 GRANITE 6-01-020","A1729FAA-9EEA-11EB-AE88-BC5FF4F4F2AA","10","","","","already_has_photo"
"skipped","6-01-025","GRANITE","Свердло для металу HSS 2,5 мм подовжене біле, DIN340 GRANITE 6-01-025","A1729FAC-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-030","GRANITE","Свердло для металу HSS 3,0 мм подовжене біле, DIN340 GRANITE 6-01-030","A1729FAE-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-032","GRANITE","Свердло для металу HSS 3,2 мм подовжене біле, DIN340 GRANITE 6-01-032","A1729FB0-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-035","GRANITE","Свердло для металу HSS 3,5 мм подовжене біле, DIN340 GRANITE 6-01-035","A1729FB4-9EEA-11EB-AE88-BC5FF4F4F2AA","10","","","","already_has_photo"
"skipped","6-01-040","GRANITE","Свердло для металу HSS 4,0 мм подовжене біле, DIN340 GRANITE 6-01-040","A1729FB8-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-045","GRANITE","Свердло для металу HSS 4,5 мм подовжене біле, DIN340 GRANITE 6-01-045","A1729FBC-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-055","GRANITE","Свердло для металу HSS 5,5 мм подовжене біле, DIN340 GRANITE 6-01-055","A1729FC4-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-060","GRANITE","Свердло для металу HSS 6,0 мм подовжене біле, DIN340 GRANITE 6-01-060","A1729FC6-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-065","GRANITE","Свердло для металу HSS 6,5 мм подовжене біле, DIN340 GRANITE 6-01-065","A1729FCA-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-01-070","GRANITE","Свердло для металу HSS 7,0 мм подовжене біле, DIN340 GRANITE 6-01-070","A1729FCC-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-05-015","GRANITE","Свердло для металу HSS Co 1,5 мм ""кобальтове"", DIN338 GRANITE 6-05-015","A1729FEC-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-05-100","GRANITE","Свердло для металу HSS Co 10,0 мм ""кобальтове"", DIN338 GRANITE 6-05-100","61F60465-2BFA-11EC-9962-BC5FF4F4F2AA","5","","","","already_has_photo"
"skipped","6-05-020","GRANITE","Свердло для металу HSS Co 2,0 мм ""кобальтове"", DIN338 GRANITE 6-05-020","A1729FEE-9EEA-11EB-AE88-BC5FF4F4F2AA","40","","","","already_has_photo"
"skipped","6-05-042","GRANITE","Свердло для металу HSS Co 4,2 мм ""кобальтове"", DIN338 GRANITE 6-05-042","61F60459-2BFA-11EC-9962-BC5FF4F4F2AA","30","","","","already_has_photo"
"skipped","6-05-045","GRANITE","Свердло для металу HSS Co 4,5 мм ""кобальтове"", DIN338 GRANITE 6-05-045","A1729FFE-9EEA-11EB-AE88-BC5FF4F4F2AA","30","","","","already_has_photo"
"skipped","6-05-055","GRANITE","Свердло для металу HSS Co 5,5 мм ""кобальтове"", DIN338 GRANITE 6-05-055","A172A004-9EEA-11EB-AE88-BC5FF4F4F2AA","40","","","","already_has_photo"
"skipped","6-05-065","GRANITE","Свердло для металу HSS Co 6,5 мм ""кобальтове"", DIN338 GRANITE 6-05-065","61F60461-2BFA-11EC-9962-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-05-070","GRANITE","Свердло для металу HSS Co 7,0 мм ""кобальтове"", DIN338 GRANITE 6-05-070","A172A006-9EEA-11EB-AE88-BC5FF4F4F2AA","30","","","","already_has_photo"
"skipped","6-05-075","GRANITE","Свердло для металу HSS Co 7,5 мм ""кобальтове"", DIN338 GRANITE 6-05-075","A172A008-9EEA-11EB-AE88-BC5FF4F4F2AA","20","","","","already_has_photo"
"skipped","6-05-080","GRANITE","Свердло для металу HSS Co 8,0 мм ""кобальтове"", DIN338 GRANITE 6-05-080","61F60463-2BFA-11EC-9962-BC5FF4F4F2AA","5","","","","already_has_photo"
"skipped","6-05-085","GRANITE","Свердло для металу HSS Co 8,5 мм ""кобальтове"", DIN338 GRANITE 6-05-085","A172A00A-9EEA-11EB-AE88-BC5FF4F4F2AA","10","","","","already_has_photo"
"skipped","2-08-110","GRANITE","Свердло корончате для бетону 110 мм 12 зубців GRANITE 2-08-110","A1729ED0-9EEA-11EB-AE88-BC5FF4F4F2AA","1","","","","already_has_photo"
"found","2-32-042","MASTER TOOL","Свердло для меблевого конфірмату 4,2 мм MASTER TOOL 2-32-042","A172A0EE-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://cdn.27.ua/799/8c/7e/2722942_1.jpeg","https://epicentrk.ua/shop/sverlo-po-derevu-pod-konfirmat-granit-4-2-mm-1-sht-2-32-042.html","97","epicentr"
"found","2-08-030","GRANITE","Свердло корончате для бетону 30 мм 4 зубця GRANITE 2-08-030","A1729EB0-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/lYksdt2btt/lYksdt2bttc9e5e6dddf850209505b12b31e8e3665_1427448022.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-30-mm-2-08-030.html","98","tdp"
"found","2-08-040","GRANITE","Свердло корончате для бетону 40 мм 5 зубця GRANITE 2-08-040","A1729EB4-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/ZmGrNuuQL7/ZmGrNuuQL7c9e5e6dddf850209505b12b31e8e3665_1427448930.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-40-mm-2-08-040.html","98","tdp"
"found","2-08-045","GRANITE","Свердло корончате для бетону 45 мм 5 зубця GRANITE 2-08-045","A1729EB6-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/KXgi9at13T/KXgi9at13Tde2434fae2ebffc8ab51b4f1f685f081_1413554411.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-45-mm-2-08-045.html","98","tdp"
"found","2-08-050","GRANITE","Свердло корончате для бетону 50 мм 6 зубців GRANITE 2-08-050","A1729EB8-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/QnwgPXdq78/QnwgPXdq78de2434fae2ebffc8ab51b4f1f685f081_1413555206.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-50-mm-2-08-050.html","98","tdp"
"found","2-32-050","MASTER TOOL","Свердло для меблевого конфірмату 5,0 мм MASTER TOOL 2-32-050","A172A0F2-9EEA-11EB-AE88-BC5FF4F4F2AA","4","https://cdn.27.ua/799/8c/82/2722946_1.jpeg","https://epicentrk.ua/shop/sverlo-po-derevu-pod-konfirmat-granit-5-0-mm-1-sht-2-32-050.html","97","epicentr"
"found","2-08-055","GRANITE","Свердло корончате для бетону 55 мм 6 зубців GRANITE 2-08-055","A1729EBA-9EEA-11EB-AE88-BC5FF4F4F2AA","2","https://tdp.com.ua/images/catalog/LVCnIc3gq3/LVCnIc3gq3c9e5e6dddf850209505b12b31e8e3665_1427449389.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-55-mm-2-08-055.html","98","tdp"
"found","2-08-066","GRANITE","Свердло корончате для бетону 65 мм 8 зубців GRANITE 2-08-066","A1729EBE-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog//1509457239_555c252b27d51bdd24a4100be1087c0c.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-65-mm-8-zubcov-2-08-066.html","98","tdp"
"found","2-08-068","GRANITE","Свердло корончате для бетону 68 мм 8 зубців GRANITE 2-08-068","A1729EC0-9EEA-11EB-AE88-BC5FF4F4F2AA","3","https://tdp.com.ua/images/catalog/qnExv8qunz/qnExv8qunzde2434fae2ebffc8ab51b4f1f685f081_1413786855.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-68-mm-2-08-068.html","98","tdp"
"found","2-08-070","GRANITE","Свердло корончате для бетону 70 мм 8 зубців GRANITE 2-08-070","A1729EC2-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/VmwZnZDd1F/VmwZnZDd1Fc9e5e6dddf850209505b12b31e8e3665_1427450575.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-70-mm-2-08-070.html","98","tdp"
"found","2-08-075","GRANITE","Свердло корончате для бетону 75 мм 9 зубців GRANITE 2-08-075","A1729EC4-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/vZQEdo4CPj/vZQEdo4CPjde2434fae2ebffc8ab51b4f1f685f081_1413787219.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-75-mm-2-08-075.html","98","tdp"
"found","2-08-085","GRANITE","Свердло корончате для бетону 85 мм 10 зубців GRANITE 2-08-085","A1729ECA-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog/IgNVOkDhTZ/IgNVOkDhTZde2434fae2ebffc8ab51b4f1f685f081_1413787514.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-85-mm-2-08-085.html","98","tdp"
"found","2-08-081","GRANITE","Свердло корончате для бетону 80 мм 10 зубців GRANITE 2-08-081","A1729EC8-9EEA-11EB-AE88-BC5FF4F4F2AA","1","https://tdp.com.ua/images/catalog//1556008314_b0e70.jpg","https://tdp.com.ua/product/sverlo-koronchatoe-dlja-betona-granite-80-mm-2-08-081.html","98","tdp"
"skipped","2-01-108","GRANITE","Свердло пікоподібне для скла та плитки 10*85 мм GRANITE 2-01-108","A172A10A-9EEA-11EB-AE88-BC5FF4F4F2AA","5","","","","already_has_photo"
"skipped","2-01-129","GRANITE","Свердло пікоподібне для скла та плитки 12*90 мм GRANITE 2-01-129","A172A10C-9EEA-11EB-AE88-BC5FF4F4F2AA","7","","","","already_has_photo"
"skipped","2-01-036","GRANITE","Свердло пікоподібне для скла та плитки 3*60 мм GRANITE 2-01-036","A172A100-9EEA-11EB-AE88-BC5FF4F4F2AA","5","","","","already_has_photo"
"skipped","2-01-046","GRANITE","Свердло пікоподібне для скла та плитки 4*60 мм GRANITE 2-01-046","A172A102-9EEA-11EB-AE88-BC5FF4F4F2AA","7","","","","already_has_photo"
"skipped","2-01-056","GRANITE","Свердло пікоподібне для скла та плитки 5*65 мм GRANITE 2-01-056","A172A104-9EEA-11EB-AE88-BC5FF4F4F2AA","6","","","","already_has_photo"
"skipped","2-01-067","GRANITE","Свердло пікоподібне для скла та плитки 6*68 мм GRANITE 2-01-067","A172A106-9EEA-11EB-AE88-BC5FF4F4F2AA","4","","","","already_has_photo"
"skipped","2-01-087","GRANITE","Свердло пікоподібне для скла та плитки 8*70 мм GRANITE 2-01-087","A172A108-9EEA-11EB-AE88-BC5FF4F4F2AA","4","","","","already_has_photo"
"skipped","2-01-222","GRANITE","Свердло трубчасте з алмазним напиленням для скла та плитки 22 мм GRANITE 2-01-222","A172A12C-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","2-01-224","GRANITE","Свердло трубчасте з алмазним напиленням для скла та плитки 24 мм GRANITE 2-01-224","A172A12E-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","2-01-226","GRANITE","Свердло трубчасте з алмазним напиленням для скла та плитки 26 мм GRANITE 2-01-226","A172A130-9EEA-11EB-AE88-BC5FF4F4F2AA","2","","","","already_has_photo"
"skipped","2-01-228","GRANITE","Свердло трубчасте з алмазним напиленням для скла та плитки 28 мм GRANITE 2-01-228","A172A132-9EEA-11EB-AE88-BC5FF4F4F2AA","1","","","","already_has_photo"
